ponzi,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0.0,3.0,2.0,2.1810591e+17,2.1810591e+17,7.270197e+16,1.09052955e+17,5.047259119530586e+16,9493955000000000.0,0.3501262605248371,0.04352910473631824,18228777.8,91143889.0
0.0,57.0,50.0,2.9721913898e+19,2.5662036203e+19,5.214370859298245e+17,5.1324072406e+17,5.1563225029518746e+17,5.1053496992126605e+17,0.5133047326135363,0.5125669934251866,851812.046728972,91143889.0
0.0,0.0,1.0,6.6665e+19,6.6665e+19,0.0,6.6665e+19,0.0,0.0,0.0,0.0,47050540.0,47050540.0
0.0,2.0,3378.0,1.0001e+19,7.039090818201195e+21,5.0005e+18,2.0838042682655995e+18,4.9995e+18,4.1411876517227397e+18,0.4999000099990001,0.6542412518595965,26965.647633136094,91143889.0
0.0,2.0,2.0,1.000125249839595e+17,1.00943976e+17,5.000626249197975e+16,5.0471988e+16,4.951617049197976e+16,4.9528012e+16,0.4950996937625702,0.4906485157668051,22785972.25,91143889.0
0.0,13.0,12.0,3.0023101111e+16,2.0023101111e+16,2309469316230769.0,1668591759250000.0,4212278501056831.0,3725920708379305.0,0.7688940592227654,0.8328825335696024,4148179.08,103704477.0
0.0,1552.0,1541.0,1.5765890560242985e+20,1.508589056e+20,1.0158434639331819e+17,9.789675898767034e+16,3.688420113564707e+17,3.284062833500344e+17,0.4694250100217065,0.44764581563353345,29467.794697704496,91143889.0
0.0,101.0,92.0,7.531038330985238e+18,7.5146475e+18,7.456473595034888e+16,8.168095108695653e+16,2.1221015739542176e+16,1.4312043659580788e+16,0.15357377984606033,0.09977683095060273,472248.12953367876,91143889.0
0.0,6731.0,9529.0,3.451247558204996e+21,3.0236813155101e+21,5.127392004464412e+17,3.1731360221535315e+17,4.240666253255603e+18,3.4223891809091876e+18,0.9481877797788124,0.8923631076512851,5605.405227552275,91143889.0
0.0,33.0,85.0,7.4210998e+19,2.1706846590990365e+20,2.2488181212121213e+18,2.553746657763572e+18,2.0533039433185482e+18,5.685143611501904e+18,0.2939195420260289,0.6299744592482328,772405.8389830509,91143889.0
0.0,882.0,877.0,3.219058156492136e+21,3.21905815649e+21,3.649725801011492e+18,3.670533815838084e+18,2.3663291126521646e+18,2.359124086459725e+18,0.3555496019975707,0.3524793252614444,51815.74133030131,91143889.0
0.0,326.0,320.0,5.104086098241136e+19,5.103961067e+19,1.565670582282557e+17,1.5949878334374998e+17,9.542772218460581e+16,9.473550761804138e+16,0.264580939982539,0.254594539061484,141089.61145510836,91143889.0
0.0,717.0,1355.0,4.989087377419233e+19,5.001040004398731e+19,6.9582808611146904e+16,3.690804431290577e+16,1.0532463079526016e+17,7.979525590685773e+16,0.4770326415781708,0.6850396826621268,43988.36341698842,91143889.0
0.0,0.0,57.0,0.0,2.434346112020987e+19,0.0,4.270782652668398e+17,0.0,4.2818584555175014e+17,0.0,0.37587521968467535,674166.3157894737,38427480.0
0.0,0.0,82.0,0.0,8.2e+18,0.0,1e+17,0.0,0.0,0.0,0.0,1111510.8414634147,91143889.0
0.0,0.0,2.0,0.0,7.3e+18,0.0,3.65e+18,0.0,1.35e+18,0.0,0.18493150684931506,45571944.5,91143889.0
0.0,0.0,12.0,0.0,3.324699524949543e+19,0.0,2.7705829374579523e+18,0.0,3.400928521265684e+18,0.0,0.6252858642641683,7595324.083333333,91143889.0
0.0,0.0,6.0,0.0,1.22987e+19,0.0,2.0497833333333332e+18,0.0,1.4110484711928064e+18,0.0,0.339419342423725,15190648.166666666,91143889.0
0.0,0.0,10.0,0.0,1.3844626798257103e+19,0.0,1.3844626798257103e+18,0.0,1.442177726167032e+18,0.0,0.5345269461398116,9114388.9,91143889.0
0.0,0.0,1.0,0.0,7.67e+17,0.0,7.67e+17,0.0,0.0,0.0,0.0,91143889.0,91143889.0
0.0,0.0,607.0,0.0,3.814364138792848e+22,0.0,6.283960689938794e+19,0.0,6.533922914657524e+19,0.0,0.5245591183052459,150154.67710049424,91143889.0
0.0,0.0,7.0,0.0,7.4232e+19,0.0,1.0604571428571429e+19,0.0,5.569805327635347e+18,0.0,0.2716079318892122,13020555.57142857,91143889.0
0.0,0.0,25001.0,0.0,1.7538010187951756e+23,0.0,7.014923478241573e+18,0.0,3.857669868301014e+19,0.0,0.8304053152596903,3645.6097356105756,91143889.0
0.0,0.0,27470.0,0.0,3.37096e+20,0.0,1.2271423370950128e+16,0.0,7696897921712508.0,0.0,0.26712653947389303,1648.9173643975246,45295760.0
0.0,0.0,1092.0,0.0,1.8689471607e+22,0.0,1.711490073901099e+19,0.0,2.0286938026261836e+19,0.0,0.5187120038529323,83465.09981684982,91143889.0
0.0,0.0,1.0,0.0,1.5349735498106466e+16,0.0,1.5349735498106466e+16,0.0,0.0,0.0,0.0,91143889.0,91143889.0
0.0,0.0,11.0,0.0,2.3813319295215108e+20,0.0,2.164847208655919e+19,0.0,4.249031938333067e+19,0.0,0.7788396504134053,8285810.818181818,91143919.0
0.0,0.0,66.0,0.0,3.488054818899205e+19,0.0,5.284931543786674e+17,0.0,7.385091865174502e+17,0.0,0.44316836928533715,1380968.0151515151,91143889.0
0.0,0.0,8331.0,0.0,5.116117035886819e+19,0.0,6141059939847340.0,0.0,2.4721119092734104e+16,0.0,0.769109968352655,10940.32997239227,91143889.0
0.0,0.0,43414.0,0.0,3.56670698620061e+20,0.0,8215568678768624.0,0.0,8.381922675748394e+16,0.0,0.8659739492924651,2099.4123784954163,91143889.0
0.0,0.0,3.0,0.0,2.2001e+18,0.0,7.333666666666666e+17,0.0,5.436052509761922e+17,0.0,0.393891186764238,30381296.333333332,91143889.0
